id,sentiment,text,language_labels,clean_text,labels,rf_prediction
22856,positive,@ neeeessssuuuu Aag ko khail ptangon ne smajh rkha hai Sb ko anjam ka dar ho ye zaruri toh nhi Shaikh krta hai jo m … https // t . co / 7h8BMPgici,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention neeeessssuuuu aag ko khail ptangon ne smajh rkha hai sb ko anjam ka dar ho ye zaruri toh nhi shaikh krta hai jo m t co 7h8bmpgici,2,neutral
22916,positive,@ narendramodi Badhai ho adarniye Modi ji aap ko public dil se chahati he kyoki aap sabko ek saman dekhte ho aur sa … https // t co / bZAtB1fp2r,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention narendramodi badhai ho adarniye modi ji aap ko public dil se chahati he kyoki aap sabko ek saman dekhte ho aur sa t co bzatb1fp2r,2,positive
22922,neutral,@ narendramodi modi ji me apse aur apke jeewan se bahut inspire hoo agar mujhe koi bhi moka mila to me apse milna ch … https // t . co / AqiC7V4VUY,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention narendramodi modi ji me apse aur apke jeewan se bahut inspire hoo agar mujhe koi bhi moka mila to me apse milna ch t co aqic7v4vuy,1,positive
22982,neutral,Happy birthday 🙌🏼🎉🎊 @ yaro _ gaxa https // t . co / ecBIDOUC4K,"['Hin', 'Hin', 'O', 'O', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",happy birthday mention yaro gaxa t co ecbidouc4k,1,positive
23119,negative,If i dont have support fuck it ill support myself been like that since a jit ✅,"['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O']",if i dont have support fuck it ill support myself been like that since a jit,0,neutral
23141,negative,@ NobitaDuffer @ Shraddh95705169 @ KashmirFirst _ @ Aishwarya _ 2997 @ AnkitaNegi009 Bc madarsachhap apni maa behen ko bhi … https // t . co / MOeydKwbLJ,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'O', 'Hin', 'O', 'O', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention nobitaduffer mention shraddh95705169 mention kashmirfirst mention aishwarya 2997 mention ankitanegi009 bc madarsachhap apni maa behen ko bhi t co moeydkwblj,0,neutral
23172,neutral,@ DunyaNews @ PTIofficial @ pmln _ org @ MediaCellPPP @ ImranKhanPTI Haiiii aik Dunya or b hy wahan kaisy jawab do g … https // t co / hNn98Oqn4z,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention dunyanews mention ptiofficial mention pmln org mention mediacellppp mention imrankhanpti haiiii aik dunya or b hy wahan kaisy jawab do g t co hnn98oqn4z,1,neutral
23244,negative,@ asimbukhari985 @ DrNabeelChaudry @ SkrBabu12 Ap janab ko allah ny knsa aisa ilm dia ha jo apko maloom hojata ha bagh … https // t co / JrH4Xm7KjF,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention asimbukhari985 mention drnabeelchaudry mention skrbabu12 ap janab ko allah ny knsa aisa ilm dia ha jo apko maloom hojata ha bagh t co jrh4xm7kjf,0,neutral
23249,neutral,RT @ deepakinsanmsg # PledgeAgainstCorruption @ derasachasauda @ Gurumeetramrahim Dr Saint Gurumeet Ram Rahim Singh ji Insaan has asked all …,"['Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'O']",rt mention deepakinsanmsg hashtag pledgeagainstcorruption mention derasachasauda mention gurumeetramrahim dr saint gurumeet ram rahim singh ji insaan has asked all,1,neutral
23327,positive,With meethi chatni of course Last week a friend said she avoids it because it is dirty She is not my friend anymo … https // t co / pX8syjLloU,"['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",with meethi chatni of course last week a friend said she avoids it because it is dirty she is not my friend anymo t co px8syjllou,2,neutral
23723,neutral,@ dilipmandal Teeno parties to Election se bhut phle ye decision Lena tha Sply Aaj Tak k sabhi anchors n channel BjP ka paid channel h,"['O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin']",mention dilipmandal teeno parties to election se bhut phle ye decision lena tha sply aaj tak k sabhi anchors n channel bjp ka paid channel h,1,neutral
23833,neutral,@ bhupeshbaghel cm sahab jai johar Mai jamgaon M patan distt durg cg see Hemant kumar Sinha Meri wife ko Kam see nik … https // t co / 58uscCuWRg,"['O', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention bhupeshbaghel cm sahab jai johar mai jamgaon m patan distt durg cg see hemant kumar sinha meri wife ko kam see nik t co 58usccuwrg,1,neutral
23843,neutral,@ ft _ Namra My friends recorded me when I was badly drunk on my 20th birthday and put it up on my Instagram story .… https // t . co / cRy9MOqKpA,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention ft namra my friends recorded me when i was badly drunk on my 20th birthday and put it up on my instagram story t co cry9moqkpa,1,positive
23862,positive,RT @ fay _ alif surkh chandni ka trailer dekho sab Osman Khalid Butt and Sohai Ali Abro masterclass,"['Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng']",rt mention fay alif surkh chandni ka trailer dekho sab osman khalid butt and sohai ali abro masterclass,2,neutral
23895,neutral,COMPOUND INTREST RS Agarwal Part 1 ke video jaror dekhe jo log kocing ki pees nahi bhar sakti bo log parfition ac … https // t co / Z2PpuWvl8H,"['Hin', 'Eng', 'Hin', 'Eng', 'Hin', 'O', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",compound intrest rs agarwal part 1 ke video jaror dekhe jo log kocing ki pees nahi bhar sakti bo log parfition ac t co z2ppuwvl8h,1,neutral
23919,neutral,@ punitpatel12345 @ Rakesh786g @ saisantoshlov @ vivek78345 @ beingbhanu _ 05 Ha Uske liye theek h 😁😁,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention punitpatel12345 mention rakesh786g mention saisantoshlov mention vivek78345 mention beingbhanu 05 ha uske liye theek h,1,neutral
23967,positive,no more birthdays to come !! HAHAHAHAHHAHA jk . basta uy enjoy your day beszu . i love you alwaaayys !!!! stay strong s … https // t . co / 9Iou7nNXDD,"['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",no more birthdays to come hahahahahhaha jk basta uy enjoy your day beszu i love you alwaaayys stay strong s t co 9iou7nnxdd,2,positive
23970,negative,@ hashibulhoque @ HimanshuSh1922 @ sarcasticshekh @ YoursHabibti @ InaayahSayed @ Sanskaari _ af @ AfrahSays teri maa chod r … https // t . co / 8gbXQD6IlD,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention hashibulhoque mention himanshush1922 mention sarcasticshekh mention yourshabibti mention inaayahsayed mention sanskaari af mention afrahsays teri maa chod r t co 8gbxqd6ild,0,negative
23972,negative,Gandu .... Islamabad k burger khanay se agay bhi koi sahafat ki hoti tou aj ye beizzati na karwata . Awam ka qasoor na … https // t . co / xdObzHHSMN,"['Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",gandu islamabad k burger khanay se agay bhi koi sahafat ki hoti tou aj ye beizzati na karwata awam ka qasoor na t co xdobzhhsmn,0,neutral
23986,neutral,Tum hume yun bhula na paoge .... https // t . co / W39DcIAnG6,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",tum hume yun bhula na paoge t co w39dciang6,1,neutral
24095,neutral,@ suspendednibba2 Kuttey wickets de rahe hain shot dekh baber ka,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention suspendednibba2 kuttey wickets de rahe hain shot dekh baber ka,1,neutral
24133,positive,@ UngraduateG Bahi I am with you . l am from Pakistan . I love your channel . just tell me how can I help you .,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",mention ungraduateg bahi i am with you l am from pakistan i love your channel just tell me how can i help you,2,positive
24167,positive,WALAIKUM ASSALAM SUBHA B KHAIR ZINDAGI KHUSH KHURRAM RAHAIN ZINDAGI BHAR DEAR SWEET SISTER GOOD LUCK GOD BLESS YOU … https // t . co / Hfy0ffkSTm,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",walaikum assalam subha b khair zindagi khush khurram rahain zindagi bhar dear sweet sister good luck god bless you t co hfy0ffkstm,2,positive
24189,positive,@ quirky _ bunny @ Outof _ league kish ke shat ho gaya,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin']",mention quirky bunny mention outof league kish ke shat ho gaya,2,neutral
24291,neutral,@ xiaahsan 2nd semester ka result 3rd ka Ab ye 4th ka Tests ki duaa karwai wo be EIDI be,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention xiaahsan 2nd semester ka result 3rd ka ab ye 4th ka tests ki duaa karwai wo be eidi be,1,neutral
24296,negative,@ RKsMiddleFinger Nashedi ke fan iss motey ki aukaat nhi same cheez salman koh puchne ki .... Salman iski gaand me da … https // t . co / kGT7BnpnOp,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention rksmiddlefinger nashedi ke fan iss motey ki aukaat nhi same cheez salman koh puchne ki salman iski gaand me da t co kgt7bnpnop,0,neutral
24369,positive,@ rsprasad @ narendramodi Aapko bahut bahut badhaiyan Sir . Your previous ministry was splendid & this time please make … https // t . co / gcDQ8AyGBH,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention rsprasad mention narendramodi aapko bahut bahut badhaiyan sir your previous ministry was splendid this time please make t co gcdq8aygbh,2,positive
24559,positive,@ RealBlackCoffee Thanks . See you November ... In Braam . Luv you bhut 👍🏾 ( I'm showing this response to my grandma Sy … https // t . co / Z4QMRuHJp7,"['O', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'O', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",mention realblackcoffee thanks see you november in braam luv you bhut im showing this response to my grandma sy t co z4qmruhjp7,2,neutral
24570,neutral,@ Keerthana1212 @ actorvijay @ pravishvj _ offl @ Prasannakrish5 @ Sathish _ Twtiz @ Mersal _ Rohit @ sivast3 @ VijayRanjitha2 Good morning pakki 🤗💘,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'O']",mention keerthana1212 mention actorvijay mention pravishvj offl mention prasannakrish5 mention sathish twtiz mention mersal rohit mention sivast3 mention vijayranjitha2 good morning pakki,1,neutral
24615,negative,@ roflvoice Opposition aapna spokesperson nahi bhej raha to Hindu - Musalman kaise karenge,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin']",mention roflvoice opposition aapna spokesperson nahi bhej raha to hindu musalman kaise karenge,0,neutral
24674,negative,@ ansarraza16 Tumne Akele Jitna Islam Or Muslimo Ko Badnam Kiya He Utna 5Sal Me BJP-RSS Milkar Bhi Nhi Kar Paye . Makkar Farebi Kahi Ka,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin']",mention ansarraza16 tumne akele jitna islam or muslimo ko badnam kiya he utna 5sal me bjprss milkar bhi nhi kar paye makkar farebi kahi ka,0,neutral
24732,positive,@ IamSeeratKapoor I love you so much seerat Kapoor . Yours lookings is very beautiful and sexy . I am a big fan of y … https // t . co / 40KttwWOUc,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention iamseeratkapoor i love you so much seerat kapoor yours lookings is very beautiful and sexy i am a big fan of y t co 40kttwwouc,2,positive
24855,neutral,# SayNoToDollar Pakistanio kab jago ge aik hafte men # Turkey Apne mulk ko bohran se nikal sakta hy to hum kio nahi … https // tco / 22c8FcJI8b,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",hashtag saynotodollar pakistanio kab jago ge aik hafte men hashtag turkey apne mulk ko bohran se nikal sakta hy to hum kio nahi tco 22c8fcji8b,1,neutral
24924,negative,@ ModiLeDubega Dear Lalua beta tum ye bataye ki evm kab aya Hindustan me ? Khud to chor hei Sala dusro ko salah de … https // t . co / vzHrta6ZTC,"['O', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention modiledubega dear lalua beta tum ye bataye ki evm kab aya hindustan me khud to chor hei sala dusro ko salah de t co vzhrta6ztc,0,negative
25012,negative,Tumari party Ke to netao ki roj Mar pit hoti pahle unko to smbhalo tum ek gddar Ho jo smaj ko batne ka kam krte Ho … https // t . co / eOWF0Iu6J6,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",tumari party ke to netao ki roj mar pit hoti pahle unko to smbhalo tum ek gddar ho jo smaj ko batne ka kam krte ho t co eowf0iu6j6,0,neutral
25066,neutral,@ narendramodi modi ji appko koti koti naman App jeisa pm pakar mera jiban dhanya hogeya Modi ji ek request he ki ha … https // t co / SzJIVxBGIC,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Eng']",mention narendramodi modi ji appko koti koti naman app jeisa pm pakar mera jiban dhanya hogeya modi ji ek request he ki ha t co szjivxbgic,1,positive
25228,neutral,@ imVkohli @ pumacricket @ myntra @ Flipkart Bai mere ko de dena yeh shoes World Cup jitne k bad 🏆🏆,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention imvkohli mention pumacricket mention myntra mention flipkart bai mere ko de dena yeh shoes world cup jitne k bad,1,neutral
25266,positive,@ dsanjeebkumar @ IndiaPatriot01 Bhai ye dekh kar to lgta hai aap Yogi Ji ke rste chl rahe ho 😜,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'EMT']",mention dsanjeebkumar mention indiapatriot01 bhai ye dekh kar to lgta hai aap yogi ji ke rste chl rahe ho,2,neutral
25286,positive,My pride and joy ! Love you Maisha Kesi 😘❤️❤️❤️ https // t . co / hK9C5JdFv2,"['Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",my pride and joy love you maisha kesi t co hk9c5jdfv2,2,positive
25348,positive,RT @ pjmsIuv THIS VIDEO YOU CAN ACTUALLY HEAR HOW LOUD THEY WERE WHILE SINGING YOUNG FOREVER I HAVE CHILLS AND IM NOT EVEN THERE ... IMAGINE …,"['Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'O']",rt mention pjmsiuv this video you can actually hear how loud they were while singing young forever i have chills and im not even there imagine,2,neutral
25363,neutral,1 number likha hai . manufacturing band karo .. sab khud hi seedhe ho jaaenge https // t . co / Q0bT79PEyT,"['O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",1 number likha hai manufacturing band karo sab khud hi seedhe ho jaaenge t co q0bt79peyt,1,neutral
25509,negative,Wer f ä hrt denn mit Kutte Fahrrad amk,"['Hin', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng']",wer f ä hrt denn mit kutte fahrrad amk,0,neutral
25525,neutral,RT @ FrancoBechis Tradotti in voti reali i dati delle proiezioni dicono che in un anno 1) La Lega guadagna 47 milioni di voti ; 2) M5s perd …,"['Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Eng', 'O', 'O', 'Eng', 'Eng', 'O']",rt mention francobechis tradotti in voti reali i dati delle proiezioni dicono che in un anno 1 la lega guadagna 47 milioni di voti 2 m5s perd,1,neutral
25538,neutral,@ SalmanKhanCity @ BeingSalmanKhan @ Bharat _ TheFilm @ aliabbaszafar @ atulreellife @ itsBhushanKumar @ bindasbhidu … https // t co / dYVjm58LBF,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention salmankhancity mention beingsalmankhan mention bharat thefilm mention aliabbaszafar mention atulreellife mention itsbhushankumar mention bindasbhidu t co dyvjm58lbf,1,neutral
25547,positive,# TeamIndia # ViratKohli all the very best for this world cup 🏆 to humaara hai 😊 Go India Go !!!!,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'EMT', 'Hin', 'Hin', 'Eng', 'O']",hashtag teamindia hashtag viratkohli all the very best for this world cup to humaara hai go india go,2,positive
25586,neutral,@ niiravmodi @ vinodkapri @ TV9Bharatvarsh @ Journalist _ Inna Trial ke nervous feel nahi ho Raha kya ?,"['O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention niiravmodi mention vinodkapri mention tv9bharatvarsh mention journalist inna trial ke nervous feel nahi ho raha kya,1,neutral
25587,neutral,RT @ DharmendraDeh15 @ rajeshmadaan13 @ prernamurti @ narendramodi @ RSSorg @ BJP4India @ rajnathsingh @ AsaramBapuJi Ab to nyay hona chahiye,"['Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",rt mention dharmendradeh15 mention rajeshmadaan13 mention prernamurti mention narendramodi mention rssorg mention bjp4india mention rajnathsingh mention asarambapuji ab to nyay hona chahiye,1,neutral
25613,positive,For me - there is nothing in d world more important than # Namaz Mera Zindigi se v Badhkar ek he chez hai # Namaz # 4DaysForBharat,"['Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Hin', 'O', 'Eng']",for me there is nothing in d world more important than hashtag namaz mera zindigi se v badhkar ek he chez hai hashtag namaz hashtag 4daysforbharat,2,neutral
25626,negative,@ Official _ PIA @ SarfarazA _ 54 Keep your tradition aside and change the fuck mind set and we had better experience of break leg than you .,"['O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",mention official pia mention sarfaraza 54 keep your tradition aside and change the fuck mind set and we had better experience of break leg than you,0,positive
25809,neutral,@ Akf _ Kanha @ SKFforlife @ hkz1311 @ aamirspk2 @ Aamirs _ Batman @ Some1Dare @ AAMIRCRAZE Hum to nahi but tu zarur h bots .. Aayushman k fake ids 😂😂,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'O']",mention akf kanha mention skfforlife mention hkz1311 mention aamirspk2 mention aamirs batman mention some1dare mention aamircraze hum to nahi but tu zarur h bots aayushman k fake ids,1,neutral
